,지역 아이디,지역 이름,일 평균상대습도,일 평균기온,일 평균풍속,일 최고기온,일 최저상대습도,일 최저기온,일 강수량,일 누적일조시간,작물 명,작물별 특성아이디,작물별 특성 이름,특보 코드,특보 발효 여부,연월일
10753,4211000000,춘천,75,20,1,24,54,16,0,1,풋고추,PA350201,꽈리고추,,0,2015-09-06 00:00:00
10754,4427000000,당진,73,21,1,25,57,17,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-06 00:00:00
10747,4617000000,나주,85,22,2,28,62,18,3,0,풋고추,PA350101,풋고추,,0,2015-09-06 00:00:00
10746,4211000000,춘천,75,20,1,24,54,16,0,1,풋고추,PA350101,풋고추,,0,2015-09-06 00:00:00
5374,4211000000,춘천,75,20,1,24,54,16,0,1,풋고추,PA350301,청양고추,,0,2015-09-06 00:00:00
10755,4211000000,춘천,72,20,1,26,39,14,0,10,풋고추,PA350201,꽈리고추,,0,2015-09-07 00:00:00
10756,4427000000,당진,73,20,1,27,44,14,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-07 00:00:00
5375,4211000000,춘천,72,20,1,26,39,14,0,10,풋고추,PA350301,청양고추,,0,2015-09-07 00:00:00
10748,4211000000,춘천,72,20,1,26,39,14,0,10,풋고추,PA350101,풋고추,,0,2015-09-07 00:00:00
10749,4617000000,나주,80,22,1,28,50,17,0,0,풋고추,PA350101,풋고추,,0,2015-09-07 00:00:00
10751,4617000000,나주,77,21,1,28,42,15,0,0,풋고추,PA350101,풋고추,,0,2015-09-08 00:00:00
5376,4211000000,춘천,63,19,2,27,30,13,0,11,풋고추,PA350301,청양고추,,0,2015-09-08 00:00:00
10758,4427000000,당진,60,20,1,27,24,15,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-08 00:00:00
10757,4211000000,춘천,63,19,2,27,30,13,0,11,풋고추,PA350201,꽈리고추,,0,2015-09-08 00:00:00
10750,4211000000,춘천,63,19,2,27,30,13,0,11,풋고추,PA350101,풋고추,,0,2015-09-08 00:00:00
10760,4427000000,당진,62,20,1,27,34,12,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-09 00:00:00
10759,4211000000,춘천,63,19,2,27,29,11,0,11,풋고추,PA350201,꽈리고추,,0,2015-09-09 00:00:00
10753,4211000000,춘천,63,19,2,27,29,11,0,11,풋고추,PA350101,풋고추,,0,2015-09-09 00:00:00
10752,4617000000,나주,76,20,1,29,32,12,0,0,풋고추,PA350101,풋고추,,0,2015-09-09 00:00:00
5377,4211000000,춘천,63,19,2,27,29,11,0,11,풋고추,PA350301,청양고추,,0,2015-09-09 00:00:00
10762,4427000000,당진,73,20,1,26,44,14,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-10 00:00:00
10761,4211000000,춘천,71,21,1,29,39,14,0,11,풋고추,PA350201,꽈리고추,,0,2015-09-10 00:00:00
5378,4211000000,춘천,71,21,1,29,39,14,0,11,풋고추,PA350301,청양고추,,0,2015-09-10 00:00:00
10755,4211000000,춘천,71,21,1,29,39,14,0,11,풋고추,PA350101,풋고추,,0,2015-09-10 00:00:00
10754,4617000000,나주,77,20,1,29,40,13,0,0,풋고추,PA350101,풋고추,,0,2015-09-10 00:00:00
10756,4211000000,춘천,87,20,1,23,68,16,1,0,풋고추,PA350101,풋고추,,0,2015-09-11 00:00:00
10757,4617000000,나주,84,21,1,29,50,13,0,0,풋고추,PA350101,풋고추,,0,2015-09-11 00:00:00
10764,4211000000,춘천,87,20,1,23,68,16,1,0,풋고추,PA350201,꽈리고추,,0,2015-09-11 00:00:00
5379,4211000000,춘천,87,20,1,23,68,16,1,0,풋고추,PA350301,청양고추,,0,2015-09-11 00:00:00
10763,4427000000,당진,88,19,1,25,61,16,4,0,풋고추,PA350201,꽈리고추,,0,2015-09-11 00:00:00
10758,4211000000,춘천,80,18,0,23,47,15,0,4,풋고추,PA350101,풋고추,,0,2015-09-12 00:00:00
5380,4211000000,춘천,80,18,0,23,47,15,0,4,풋고추,PA350301,청양고추,,0,2015-09-12 00:00:00
10766,4211000000,춘천,80,18,0,23,47,15,0,4,풋고추,PA350201,꽈리고추,,0,2015-09-12 00:00:00
10759,4617000000,나주,92,19,1,22,71,14,1,0,풋고추,PA350101,풋고추,,0,2015-09-12 00:00:00
10765,4427000000,당진,80,18,1,23,44,16,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-12 00:00:00
10767,4427000000,당진,64,19,1,24,25,14,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-13 00:00:00
10760,4211000000,춘천,70,18,1,25,29,11,0,11,풋고추,PA350101,풋고추,,0,2015-09-13 00:00:00
5381,4211000000,춘천,70,18,1,25,29,11,0,11,풋고추,PA350301,청양고추,,0,2015-09-13 00:00:00
10761,4617000000,나주,80,18,2,25,44,12,0,0,풋고추,PA350101,풋고추,,0,2015-09-13 00:00:00
10768,4211000000,춘천,70,18,1,25,29,11,0,11,풋고추,PA350201,꽈리고추,,0,2015-09-13 00:00:00
10769,4427000000,당진,74,20,1,26,42,13,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-14 00:00:00
10763,4617000000,나주,78,18,1,28,37,12,0,0,풋고추,PA350101,풋고추,,0,2015-09-14 00:00:00
10770,4211000000,춘천,71,19,1,28,26,12,0,11,풋고추,PA350201,꽈리고추,,0,2015-09-14 00:00:00
10762,4211000000,춘천,71,19,1,28,26,12,0,11,풋고추,PA350101,풋고추,,0,2015-09-14 00:00:00
5382,4211000000,춘천,71,19,1,28,26,12,0,11,풋고추,PA350301,청양고추,,0,2015-09-14 00:00:00
10764,4211000000,춘천,66,20,1,27,22,14,0,11,풋고추,PA350101,풋고추,,0,2015-09-15 00:00:00
10765,4617000000,나주,80,18,1,27,43,12,0,0,풋고추,PA350101,풋고추,,0,2015-09-15 00:00:00
10772,4427000000,당진,64,19,1,26,29,14,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-15 00:00:00
10771,4211000000,춘천,66,20,1,27,22,14,0,11,풋고추,PA350201,꽈리고추,,0,2015-09-15 00:00:00
5383,4211000000,춘천,66,20,1,27,22,14,0,11,풋고추,PA350301,청양고추,,0,2015-09-15 00:00:00
5384,4211000000,춘천,66,19,1,26,36,11,0,11,풋고추,PA350301,청양고추,,0,2015-09-16 00:00:00
10767,4211000000,춘천,66,19,1,26,36,11,0,11,풋고추,PA350101,풋고추,,0,2015-09-16 00:00:00
10766,4617000000,나주,83,18,1,24,56,13,0,0,풋고추,PA350101,풋고추,,0,2015-09-16 00:00:00
10774,4211000000,춘천,66,19,1,26,36,11,0,11,풋고추,PA350201,꽈리고추,,0,2015-09-16 00:00:00
10773,4427000000,당진,71,18,1,24,47,12,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-16 00:00:00
10769,4617000000,나주,80,20,1,29,45,12,0,0,풋고추,PA350101,풋고추,,0,2015-09-17 00:00:00
5385,4211000000,춘천,65,18,2,24,38,14,0,9,풋고추,PA350301,청양고추,,0,2015-09-17 00:00:00
10768,4211000000,춘천,65,18,2,24,38,14,0,9,풋고추,PA350101,풋고추,,0,2015-09-17 00:00:00
10775,4427000000,당진,70,19,1,26,39,13,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-17 00:00:00
10776,4211000000,춘천,65,18,2,24,38,14,0,9,풋고추,PA350201,꽈리고추,,0,2015-09-17 00:00:00
10778,4211000000,춘천,70,19,1,27,37,11,0,11,풋고추,PA350201,꽈리고추,,0,2015-09-18 00:00:00
10777,4427000000,당진,71,19,1,26,47,13,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-18 00:00:00
5386,4211000000,춘천,70,19,1,27,37,11,0,11,풋고추,PA350301,청양고추,,0,2015-09-18 00:00:00
10770,4211000000,춘천,70,19,1,27,37,11,0,11,풋고추,PA350101,풋고추,,0,2015-09-18 00:00:00
10771,4617000000,나주,83,20,1,28,51,14,0,0,풋고추,PA350101,풋고추,,0,2015-09-18 00:00:00
10779,4211000000,춘천,73,20,1,28,34,13,0,9,풋고추,PA350201,꽈리고추,,0,2015-09-19 00:00:00
5387,4211000000,춘천,73,20,1,28,34,13,0,9,풋고추,PA350301,청양고추,,0,2015-09-19 00:00:00
10780,4427000000,당진,75,20,1,26,44,16,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-19 00:00:00
10772,4211000000,춘천,73,20,1,28,34,13,0,9,풋고추,PA350101,풋고추,,0,2015-09-19 00:00:00
10773,4617000000,나주,84,19,1,28,47,14,0,0,풋고추,PA350101,풋고추,,0,2015-09-19 00:00:00
10781,4427000000,당진,83,20,1,26,49,16,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-20 00:00:00
5388,4211000000,춘천,77,20,1,28,36,14,0,8,풋고추,PA350301,청양고추,,0,2015-09-20 00:00:00
10775,4617000000,나주,85,19,1,27,51,13,0,0,풋고추,PA350101,풋고추,,0,2015-09-20 00:00:00
10774,4211000000,춘천,77,20,1,28,36,14,0,8,풋고추,PA350101,풋고추,,0,2015-09-20 00:00:00
10782,4211000000,춘천,77,20,1,28,36,14,0,8,풋고추,PA350201,꽈리고추,,0,2015-09-20 00:00:00
10776,4211000000,춘천,75,20,1,28,30,14,0,8,풋고추,PA350101,풋고추,,0,2015-09-21 00:00:00
10777,4617000000,나주,82,21,1,29,40,14,0,0,풋고추,PA350101,풋고추,,0,2015-09-21 00:00:00
5389,4211000000,춘천,75,20,1,28,30,14,0,8,풋고추,PA350301,청양고추,,0,2015-09-21 00:00:00
10783,4211000000,춘천,75,20,1,28,30,14,0,8,풋고추,PA350201,꽈리고추,,0,2015-09-21 00:00:00
10784,4427000000,당진,78,20,0,26,27,14,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-21 00:00:00
5390,4211000000,춘천,72,20,0,29,33,13,0,9,풋고추,PA350301,청양고추,,0,2015-09-22 00:00:00
10778,4617000000,나주,80,21,1,29,41,14,0,0,풋고추,PA350101,풋고추,,0,2015-09-22 00:00:00
10779,4211000000,춘천,72,20,0,29,33,13,0,9,풋고추,PA350101,풋고추,,0,2015-09-22 00:00:00
10785,4427000000,당진,72,21,1,29,24,15,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-22 00:00:00
10786,4211000000,춘천,72,20,0,29,33,13,0,9,풋고추,PA350201,꽈리고추,,0,2015-09-22 00:00:00
10781,4211000000,춘천,78,20,0,26,44,15,0,3,풋고추,PA350101,풋고추,,0,2015-09-23 00:00:00
10787,4211000000,춘천,78,20,0,26,44,15,0,3,풋고추,PA350201,꽈리고추,,0,2015-09-23 00:00:00
10788,4427000000,당진,81,19,0,22,68,16,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-23 00:00:00
5391,4211000000,춘천,78,20,0,26,44,15,0,3,풋고추,PA350301,청양고추,,0,2015-09-23 00:00:00
10780,4617000000,나주,97,18,2,20,86,16,16,0,풋고추,PA350101,풋고추,,0,2015-09-23 00:00:00
5392,4211000000,춘천,70,21,1,28,34,15,0,9,풋고추,PA350301,청양고추,,0,2015-09-24 00:00:00
10783,4617000000,나주,87,21,1,28,58,15,0,0,풋고추,PA350101,풋고추,,0,2015-09-24 00:00:00
10782,4211000000,춘천,70,21,1,28,34,15,0,9,풋고추,PA350101,풋고추,,0,2015-09-24 00:00:00
10790,4427000000,당진,79,20,0,26,45,14,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-24 00:00:00
10789,4211000000,춘천,70,21,1,28,34,15,0,9,풋고추,PA350201,꽈리고추,,0,2015-09-24 00:00:00
10785,4211000000,춘천,73,21,1,28,35,14,0,10,풋고추,PA350101,풋고추,,0,2015-09-25 00:00:00
10784,4617000000,나주,86,21,1,27,57,16,0,0,풋고추,PA350101,풋고추,,0,2015-09-25 00:00:00
5393,4211000000,춘천,73,21,1,28,35,14,0,10,풋고추,PA350301,청양고추,,0,2015-09-25 00:00:00
10792,4427000000,당진,82,21,1,26,55,16,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-25 00:00:00
10791,4211000000,춘천,73,21,1,28,35,14,0,10,풋고추,PA350201,꽈리고추,,0,2015-09-25 00:00:00
10786,4617000000,나주,88,20,1,28,53,15,0,0,풋고추,PA350101,풋고추,,0,2015-09-26 00:00:00
10787,4211000000,춘천,76,19,0,27,33,14,0,8,풋고추,PA350101,풋고추,,0,2015-09-26 00:00:00
5394,4211000000,춘천,76,19,0,27,33,14,0,8,풋고추,PA350301,청양고추,,0,2015-09-26 00:00:00
10793,4427000000,당진,80,20,1,25,45,15,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-26 00:00:00
10794,4211000000,춘천,76,19,0,27,33,14,0,8,풋고추,PA350201,꽈리고추,,0,2015-09-26 00:00:00
10795,4211000000,춘천,63,19,1,28,22,12,0,10,풋고추,PA350201,꽈리고추,,0,2015-09-27 00:00:00
10796,4427000000,당진,68,18,0,27,25,11,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-27 00:00:00
10789,4617000000,나주,83,20,1,29,40,13,0,0,풋고추,PA350101,풋고추,,0,2015-09-27 00:00:00
10788,4211000000,춘천,63,19,1,28,22,12,0,10,풋고추,PA350101,풋고추,,0,2015-09-27 00:00:00
5395,4211000000,춘천,63,19,1,28,22,12,0,10,풋고추,PA350301,청양고추,,0,2015-09-27 00:00:00
10790,4211000000,춘천,65,18,0,26,27,10,0,6,풋고추,PA350101,풋고추,,0,2015-09-28 00:00:00
10791,4617000000,나주,78,20,1,30,34,12,0,0,풋고추,PA350101,풋고추,,0,2015-09-28 00:00:00
5396,4211000000,춘천,65,18,0,26,27,10,0,6,풋고추,PA350301,청양고추,,0,2015-09-28 00:00:00
10798,4211000000,춘천,65,18,0,26,27,10,0,6,풋고추,PA350201,꽈리고추,,0,2015-09-28 00:00:00
10797,4427000000,당진,63,20,1,28,20,13,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-28 00:00:00
10792,4211000000,춘천,59,19,1,25,36,11,0,8,풋고추,PA350101,풋고추,,0,2015-09-29 00:00:00
10799,4427000000,당진,54,21,1,27,20,14,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-29 00:00:00
10793,4617000000,나주,72,22,1,31,29,14,0,0,풋고추,PA350101,풋고추,,0,2015-09-29 00:00:00
5397,4211000000,춘천,59,19,1,25,36,11,0,8,풋고추,PA350301,청양고추,,0,2015-09-29 00:00:00
10800,4211000000,춘천,59,19,1,25,36,11,0,8,풋고추,PA350201,꽈리고추,,0,2015-09-29 00:00:00
10802,4427000000,당진,65,20,1,24,43,17,0,0,풋고추,PA350201,꽈리고추,,0,2015-09-30 00:00:00
5398,4211000000,춘천,61,19,1,25,35,16,0,3,풋고추,PA350301,청양고추,,0,2015-09-30 00:00:00
10801,4211000000,춘천,61,19,1,25,35,16,0,3,풋고추,PA350201,꽈리고추,,0,2015-09-30 00:00:00
10794,4211000000,춘천,61,19,1,25,35,16,0,3,풋고추,PA350101,풋고추,,0,2015-09-30 00:00:00
10795,4617000000,나주,87,18,1,20,68,17,5,0,풋고추,PA350101,풋고추,,0,2015-09-30 00:00:00
10804,4427000000,당진,82,17,2,23,48,13,12,0,풋고추,PA350201,꽈리고추,W2,1,2015-10-01 00:00:00
5399,4211000000,춘천,86,15,1,18,53,12,29,0,풋고추,PA350301,청양고추,,0,2015-10-01 00:00:00
10796,4211000000,춘천,86,15,1,18,53,12,29,0,풋고추,PA350101,풋고추,,0,2015-10-01 00:00:00
10797,4617000000,나주,92,19,3,24,65,14,85,0,풋고추,PA350101,풋고추,W2,1,2015-10-01 00:00:00
10803,4211000000,춘천,86,15,1,18,53,12,29,0,풋고추,PA350201,꽈리고추,,0,2015-10-01 00:00:00
5400,4211000000,춘천,59,15,2,21,37,5,0,8,풋고추,PA350301,청양고추,,0,2015-10-02 00:00:00
10798,4617000000,나주,73,15,1,23,31,8,0,0,풋고추,PA350101,풋고추,W2,1,2015-10-02 00:00:00
10799,4211000000,춘천,59,15,2,21,37,5,0,8,풋고추,PA350101,풋고추,,0,2015-10-02 00:00:00
10806,4427000000,당진,61,16,2,21,37,9,0,0,풋고추,PA350201,꽈리고추,W2,1,2015-10-02 00:00:00
10805,4211000000,춘천,59,15,2,21,37,5,0,8,풋고추,PA350201,꽈리고추,,0,2015-10-02 00:00:00
10808,4211000000,춘천,59,18,2,24,24,11,0,7,풋고추,PA350201,꽈리고추,,0,2015-10-03 00:00:00
10807,4427000000,당진,70,18,2,24,36,12,0,0,풋고추,PA350201,꽈리고추,,0,2015-10-03 00:00:00
10801,4617000000,나주,86,16,1,25,54,9,0,0,풋고추,PA350101,풋고추,,0,2015-10-03 00:00:00
10800,4211000000,춘천,59,18,2,24,24,11,0,7,풋고추,PA350101,풋고추,,0,2015-10-03 00:00:00
5401,4211000000,춘천,59,18,2,24,24,11,0,7,풋고추,PA350301,청양고추,,0,2015-10-03 00:00:00
10802,4617000000,나주,75,17,1,27,25,12,0,0,풋고추,PA350101,풋고추,,0,2015-10-04 00:00:00
10810,4211000000,춘천,65,14,0,22,18,7,0,8,풋고추,PA350201,꽈리고추,,0,2015-10-04 00:00:00
5402,4211000000,춘천,65,14,0,22,18,7,0,8,풋고추,PA350301,청양고추,,0,2015-10-04 00:00:00
10803,4211000000,춘천,65,14,0,22,18,7,0,8,풋고추,PA350101,풋고추,,0,2015-10-04 00:00:00
10809,4427000000,당진,55,15,1,22,24,10,0,0,풋고추,PA350201,꽈리고추,,0,2015-10-04 00:00:00
10804,4617000000,나주,77,18,1,27,29,12,0,0,풋고추,PA350101,풋고추,,0,2015-10-05 00:00:00
10805,4211000000,춘천,72,15,0,25,30,7,0,10,풋고추,PA350101,풋고추,,0,2015-10-05 00:00:00
10811,4211000000,춘천,72,15,0,25,30,7,0,10,풋고추,PA350201,꽈리고추,,0,2015-10-05 00:00:00
10812,4427000000,당진,63,16,1,24,22,9,0,0,풋고추,PA350201,꽈리고추,,0,2015-10-05 00:00:00
5403,4211000000,춘천,72,15,0,25,30,7,0,10,풋고추,PA350301,청양고추,,0,2015-10-05 00:00:00
5404,4211000000,춘천,80,15,0,25,37,9,0,7,풋고추,PA350301,청양고추,,0,2015-10-06 00:00:00
10807,4211000000,춘천,80,15,0,25,37,9,0,7,풋고추,PA350101,풋고추,,0,2015-10-06 00:00:00
10806,4617000000,나주,78,16,1,28,27,9,0,0,풋고추,PA350101,풋고추,,0,2015-10-06 00:00:00
10814,4427000000,당진,68,16,1,24,22,9,0,0,풋고추,PA350201,꽈리고추,,0,2015-10-06 00:00:00
10813,4211000000,춘천,80,15,0,25,37,9,0,7,풋고추,PA350201,꽈리고추,,0,2015-10-06 00:00:00
10815,4211000000,춘천,82,17,0,24,41,10,0,5,풋고추,PA350201,꽈리고추,,0,2015-10-07 00:00:00
10808,4617000000,나주,83,16,0,26,44,8,0,0,풋고추,PA350101,풋고추,,0,2015-10-07 00:00:00
10809,4211000000,춘천,82,17,0,24,41,10,0,5,풋고추,PA350101,풋고추,,0,2015-10-07 00:00:00
5405,4211000000,춘천,82,17,0,24,41,10,0,5,풋고추,PA350301,청양고추,,0,2015-10-07 00:00:00
10816,4427000000,당진,81,17,0,25,42,11,0,0,풋고추,PA350201,꽈리고추,,0,2015-10-07 00:00:00
10817,4211000000,춘천,73,17,0,25,22,13,0,6,풋고추,PA350201,꽈리고추,,0,2015-10-08 00:00:00
10818,4427000000,당진,77,18,1,24,34,14,0,0,풋고추,PA350201,꽈리고추,,0,2015-10-08 00:00:00
5406,4211000000,춘천,73,17,0,25,22,13,0,6,풋고추,PA350301,청양고추,,0,2015-10-08 00:00:00
10811,4211000000,춘천,73,17,0,25,22,13,0,6,풋고추,PA350101,풋고추,,0,2015-10-08 00:00:00
10810,4617000000,나주,90,17,1,24,56,13,0,0,풋고추,PA350101,풋고추,,0,2015-10-08 00:00:00
5407,4211000000,춘천,51,15,2,19,19,8,2,10,풋고추,PA350301,청양고추,,0,2015-10-09 00:00:00
10820,4427000000,당진,49,16,2,20,22,12,0,0,풋고추,PA350201,꽈리고추,,0,2015-10-09 00:00:00
10819,4211000000,춘천,51,15,2,19,19,8,2,10,풋고추,PA350201,꽈리고추,,0,2015-10-09 00:00:00
10812,4617000000,나주,74,15,2,22,32,7,0,0,풋고추,PA350101,풋고추,,0,2015-10-09 00:00:00
10813,4211000000,춘천,51,15,2,19,19,8,2,10,풋고추,PA350101,풋고추,,0,2015-10-09 00:00:00
10814,4211000000,춘천,91,11,1,14,73,7,7,2,풋고추,PA350101,풋고추,,0,2015-10-10 00:00:00
5408,4211000000,춘천,91,11,1,14,73,7,7,2,풋고추,PA350301,청양고추,,0,2015-10-10 00:00:00
10821,4427000000,당진,0,0,0,14,61,10,2,0,풋고추,PA350201,꽈리고추,,0,2015-10-10 00:00:00
10815,4617000000,나주,83,14,2,22,52,6,4,0,풋고추,PA350101,풋고추,,0,2015-10-10 00:00:00
10822,4211000000,춘천,91,11,1,14,73,7,7,2,풋고추,PA350201,꽈리고추,,0,2015-10-10 00:00:00
10824,4427000000,당진,98,10,1,15,81,7,11,0,풋고추,PA350201,꽈리고추,,0,2015-10-11 00:00:00
10817,4617000000,나주,74,14,2,19,47,9,1,0,풋고추,PA350101,풋고추,,0,2015-10-11 00:00:00
10816,4211000000,춘천,92,9,1,12,61,5,1,1,풋고추,PA350101,풋고추,,0,2015-10-11 00:00:00
5409,4211000000,춘천,92,9,1,12,61,5,1,1,풋고추,PA350301,청양고추,,0,2015-10-11 00:00:00
10823,4211000000,춘천,92,9,1,12,61,5,1,1,풋고추,PA350201,꽈리고추,,0,2015-10-11 00:00:00
10819,4617000000,나주,83,13,2,19,46,8,0,0,풋고추,PA350101,풋고추,,0,2015-10-12 00:00:00
10826,4211000000,춘천,76,11,1,17,34,6,0,8,풋고추,PA350201,꽈리고추,,0,2015-10-12 00:00:00
5410,4211000000,춘천,76,11,1,17,34,6,0,8,풋고추,PA350301,청양고추,,0,2015-10-12 00:00:00
10825,4427000000,당진,77,13,1,18,50,10,0,0,풋고추,PA350201,꽈리고추,,0,2015-10-12 00:00:00
10818,4211000000,춘천,76,11,1,17,34,6,0,8,풋고추,PA350101,풋고추,,0,2015-10-12 00:00:00
10820,4211000000,춘천,78,11,1,21,38,3,0,10,풋고추,PA350101,풋고추,,0,2015-10-13 00:00:00
10828,4427000000,당진,73,14,1,21,32,7,0,0,풋고추,PA350201,꽈리고추,,0,2015-10-13 00:00:00
10827,4211000000,춘천,78,11,1,21,38,3,0,10,풋고추,PA350201,꽈리고추,,0,2015-10-13 00:00:00
10821,4617000000,나주,83,13,1,23,38,6,0,0,풋고추,PA350101,풋고추,,0,2015-10-13 00:00:00
5411,4211000000,춘천,78,11,1,21,38,3,0,10,풋고추,PA350301,청양고추,,0,2015-10-13 00:00:00
5412,4211000000,춘천,80,15,0,23,37,10,0,8,풋고추,PA350301,청양고추,,0,2015-10-14 00:00:00
10823,4617000000,나주,85,14,1,25,43,6,0,0,풋고추,PA350101,풋고추,,0,2015-10-14 00:00:00
10830,4211000000,춘천,80,15,0,23,37,10,0,8,풋고추,PA350201,꽈리고추,,0,2015-10-14 00:00:00
10829,4427000000,당진,82,16,1,23,39,11,0,0,풋고추,PA350201,꽈리고추,,0,2015-10-14 00:00:00
10822,4211000000,춘천,80,15,0,23,37,10,0,8,풋고추,PA350101,풋고추,,0,2015-10-14 00:00:00
5413,4211000000,춘천,77,15,0,25,18,9,0,7,풋고추,PA350301,청양고추,,0,2015-10-15 00:00:00
10831,4211000000,춘천,77,15,0,25,18,9,0,7,풋고추,PA350201,꽈리고추,,0,2015-10-15 00:00:00
10832,4427000000,당진,82,15,0,23,46,11,0,0,풋고추,PA350201,꽈리고추,,0,2015-10-15 00:00:00
10824,4211000000,춘천,77,15,0,25,18,9,0,7,풋고추,PA350101,풋고추,,0,2015-10-15 00:00:00
10825,4617000000,나주,85,16,1,24,39,10,0,0,풋고추,PA350101,풋고추,,0,2015-10-15 00:00:00
10833,4211000000,춘천,76,15,0,25,22,9,0,9,풋고추,PA350201,꽈리고추,,0,2015-10-16 00:00:00
5414,4211000000,춘천,76,15,0,25,22,9,0,9,풋고추,PA350301,청양고추,,0,2015-10-16 00:00:00
10834,4427000000,당진,84,16,0,22,56,12,0,0,풋고추,PA350201,꽈리고추,,0,2015-10-16 00:00:00
10826,4211000000,춘천,76,15,0,25,22,9,0,9,풋고추,PA350101,풋고추,,0,2015-10-16 00:00:00
10827,4617000000,나주,88,14,1,24,44,8,0,0,풋고추,PA350101,풋고추,,0,2015-10-16 00:00:00
10829,4617000000,나주,88,15,1,26,42,10,0,0,풋고추,PA350101,풋고추,,0,2015-10-17 00:00:00
10828,4211000000,춘천,75,15,0,26,24,9,0,8,풋고추,PA350101,풋고추,,0,2015-10-17 00:00:00
5415,4211000000,춘천,75,15,0,26,24,9,0,8,풋고추,PA350301,청양고추,,0,2015-10-17 00:00:00
10836,4211000000,춘천,75,15,0,26,24,9,0,8,풋고추,PA350201,꽈리고추,,0,2015-10-17 00:00:00
10835,4427000000,당진,78,16,0,24,35,11,0,0,풋고추,PA350201,꽈리고추,,0,2015-10-17 00:00:00
10838,4211000000,춘천,79,15,0,24,38,8,0,6,풋고추,PA350201,꽈리고추,,0,2015-10-18 00:00:00
10837,4427000000,당진,82,15,0,23,43,10,0,0,풋고추,PA350201,꽈리고추,,0,2015-10-18 00:00:00
10831,4211000000,춘천,79,15,0,24,38,8,0,6,풋고추,PA350101,풋고추,,0,2015-10-18 00:00:00
10830,4617000000,나주,84,15,1,26,33,10,0,0,풋고추,PA350101,풋고추,,0,2015-10-18 00:00:00
5416,4211000000,춘천,79,15,0,24,38,8,0,6,풋고추,PA350301,청양고추,,0,2015-10-18 00:00:00
5417,4211000000,춘천,79,16,0,22,43,11,0,6,풋고추,PA350301,청양고추,,0,2015-10-19 00:00:00
10840,4211000000,춘천,79,16,0,22,43,11,0,6,풋고추,PA350201,꽈리고추,,0,2015-10-19 00:00:00
10839,4427000000,당진,83,16,0,23,40,11,0,0,풋고추,PA350201,꽈리고추,,0,2015-10-19 00:00:00
10833,4617000000,나주,82,16,1,27,35,8,0,0,풋고추,PA350101,풋고추,,0,2015-10-19 00:00:00
10832,4211000000,춘천,79,16,0,22,43,11,0,6,풋고추,PA350101,풋고추,,0,2015-10-19 00:00:00
10842,4427000000,당진,89,15,0,21,64,11,0,0,풋고추,PA350201,꽈리고추,,0,2015-10-20 00:00:00
10834,4211000000,춘천,75,16,0,25,32,11,0,8,풋고추,PA350101,풋고추,,0,2015-10-20 00:00:00
10835,4617000000,나주,83,16,1,28,30,10,0,0,풋고추,PA350101,풋고추,,0,2015-10-20 00:00:00
5418,4211000000,춘천,75,16,0,25,32,11,0,8,풋고추,PA350301,청양고추,,0,2015-10-20 00:00:00
10841,4211000000,춘천,75,16,0,25,32,11,0,8,풋고추,PA350201,꽈리고추,,0,2015-10-20 00:00:00
10844,4427000000,당진,88,16,0,21,60,11,0,0,풋고추,PA350201,꽈리고추,,0,2015-10-21 00:00:00
10843,4211000000,춘천,81,16,0,23,47,11,0,5,풋고추,PA350201,꽈리고추,,0,2015-10-21 00:00:00
10836,4211000000,춘천,81,16,0,23,47,11,0,5,풋고추,PA350101,풋고추,,0,2015-10-21 00:00:00
10837,4617000000,나주,86,16,1,26,43,9,0,0,풋고추,PA350101,풋고추,,0,2015-10-21 00:00:00
5419,4211000000,춘천,81,16,0,23,47,11,0,5,풋고추,PA350301,청양고추,,0,2015-10-21 00:00:00
10846,4211000000,춘천,68,16,1,19,51,13,0,0,풋고추,PA350201,꽈리고추,,0,2015-10-22 00:00:00
10845,4427000000,당진,86,16,1,22,55,12,0,0,풋고추,PA350201,꽈리고추,,0,2015-10-22 00:00:00
10838,4211000000,춘천,68,16,1,19,51,13,0,0,풋고추,PA350101,풋고추,,0,2015-10-22 00:00:00
